1,0,0,0,0
2,988,3.952,3.952,0
3,7974,31.896,35.848,2
4,7187,28.748,64.596,3
5,7835,31.34,95.936,5
6,6120,24.48,120.42,6
7,8206,32.824,153.24,8
8,3450,13.8,167.04,8
9,8322,33.288,200.33,10
10,1653,6.612,206.94,10
11,9417,37.668,244.61,12
12,7744,30.976,275.58,14
13,7524,30.096,305.68,15
14,2868,11.472,317.15,16
15,7761,31.044,348.2,17
16,3895,15.58,363.78,18
17,7155,28.62,392.4,20
18,4504,18.016,410.41,21
19,7995,31.98,442.39,22
20,2517,10.068,452.46,23
21,8972,35.888,488.35,24
22,5208,20.832,509.18,25
23,8656,34.624,543.8,27
24,2741,10.964,554.77,28
25,8660,34.64,589.41,29
26,2244,8.976,598.38,30
27,7078,28.312,626.7,31
28,8475,33.9,660.6,33
29,9056,36.224,696.82,35
30,4687,18.748,715.57,36
31,9422,37.688,753.26,38
32,1,0.004,753.26,38
33,8945,35.78,789.04,39
34,7037,28.148,817.19,41
35,9274,37.096,854.28,43
36,737,2.948,857.23,43
37,8083,32.332,889.56,44
38,2934,11.736,901.3,45
39,9275,37.1,938.4,47
40,5300,21.2,959.6,48
41,8238,32.952,992.55,50
42,2167,8.668,1001.2,50
43,7811,31.244,1032.5,52
44,6417,25.668,1058.1,53
45,7345,29.38,1087.5,54
46,6084,24.336,1111.8,56
47,8628,34.512,1146.4,57
48,3949,15.796,1162.2,58
49,9201,36.804,1199,60
50,12648,50.592,1249.6,62
51,8440,33.76,1283.3,64
52,4107,16.428,1299.7,65
53,8386,33.544,1333.3,67
54,0,0,1333.3,67
55,9362,37.448,1370.7,69
56,3288,13.152,1383.9,69
57,8588,34.352,1418.2,71
58,4940,19.76,1438,72
59,8811,35.244,1473.2,74
60,1563,6.252,1479.5,74
61,8431,33.724,1513.2,76
62,2422,9.688,1522.9,76
63,7849,31.396,1554.3,78
64,5068,20.272,1574.6,79
65,7525,30.1,1604.7,80
66,4918,19.672,1624.3,81
67,6315,25.26,1649.6,82
68,0,0,1649.6,82
69,6212,24.848,1674.5,84
70,0,0,1674.5,84
71,8259,33.036,1707.5,85
72,7667,30.668,1738.2,87
73,7838,31.352,1769.5,88
74,3400,13.6,1783.1,89
75,7436,29.744,1812.9,91
76,4768,19.072,1831.9,92
77,7986,31.944,1863.9,93
78,3393,13.572,1877.4,94
79,7963,31.852,1909.3,95
80,8856,35.424,1944.7,97
81,7823,31.292,1976,99
82,183,0.732,1976.7,99
83,8777,35.108,2011.8,101
84,4134,16.536,2028.4,101
85,8189,32.756,2061.1,103
86,4173,16.692,2077.8,104
87,8314,33.256,2111.1,106
88,1014,4.056,2115.1,106
89,7447,29.788,2144.9,107
90,6825,27.3,2172.2,109
91,9002,36.008,2208.2,110
92,201,0.804,2209,110
93,8100,32.4,2241.4,112
94,4019,16.076,2257.5,113
95,9533,38.132,2295.7,115
96,3567,14.268,2309.9,115
97,493,1.972,2311.9,116
98,0,0,2311.9,116
99,0,0,2311.9,116
100,0,0,2311.9,116
101,2510,10.04,2321.9,116
102,0,0,2321.9,116
103,8899,35.596,2357.5,118
104,2275,9.1,2366.6,118
105,7439,29.756,2396.4,120
106,5299,21.196,2417.6,121
107,7341,29.364,2446.9,122
108,5115,20.46,2467.4,123
109,7231,28.924,2496.3,125
110,1283,5.132,2501.5,125
111,8995,35.98,2537.4,127
112,6880,27.52,2565,128
113,8639,34.556,2599.5,130
114,4726,18.904,2618.4,131
115,5202,20.808,2639.2,132
116,0,0,2639.2,132
117,9314,37.256,2676.5,134
118,7899,31.596,2708.1,135
119,9545,38.18,2746.3,137
120,2397,9.588,2755.8,138
121,6886,27.544,2783.4,139
122,6403,25.612,2809,140
123,8331,33.324,2842.3,142
124,3940,15.76,2858.1,143
125,7468,29.872,2888,144
126,2513,10.052,2898,145
127,7720,30.88,2928.9,146
128,7097,28.388,2957.3,148
129,8228,32.912,2990.2,150
130,6255,25.02,3015.2,151
131,8504,34.016,3049.2,152
132,5502,22.008,3071.2,154
133,9665,38.66,3109.9,155
