1,0,0,0,0
2,1923,7.692,7.692,0
3,7381,29.524,37.216,2
4,6950,27.8,65.016,3
5,7949,31.796,96.812,5
6,723,2.892,99.704,5
7,8008,32.032,131.74,7
8,7119,28.476,160.21,8
9,7894,31.576,191.79,10
10,314,1.256,193.04,10
11,7700,30.8,223.84,11
12,8487,33.948,257.79,13
13,5823,23.292,281.08,14
14,0,0,281.08,14
15,8305,33.22,314.3,16
16,8401,33.604,347.91,17
17,7896,31.584,379.49,19
18,4292,17.168,396.66,20
19,8541,34.164,430.82,22
20,2374,9.496,440.32,22
21,8920,35.68,476,24
22,4641,18.564,494.56,25
23,8449,33.796,528.36,26
24,5885,23.54,551.9,28
25,7313,29.252,581.15,29
26,3583,14.332,595.48,30
27,7950,31.8,627.28,31
28,1656,6.624,633.91,32
29,8803,35.212,669.12,33
30,3227,12.908,682.03,34
31,8480,33.92,715.95,36
32,6141,24.564,740.51,37
33,8566,34.264,774.78,39
34,2903,11.612,786.39,39
35,9162,36.648,823.04,41
36,3204,12.816,835.85,42
37,8558,34.232,870.08,44
38,5464,21.856,891.94,45
39,7933,31.732,923.67,46
40,0,0,923.67,46
41,9211,36.844,960.52,48
42,9963,39.852,1000.4,50
43,6989,27.956,1028.3,51
44,3506,14.024,1042.3,52
45,8248,32.992,1075.3,54
46,1525,6.1,1081.4,54
47,7272,29.088,1110.5,56
48,3416,13.664,1124.2,56
49,10347,41.388,1165.6,58
50,17254,69.016,1234.6,62
51,7314,29.256,1263.9,63
52,162,0.648,1264.5,63
53,7341,29.364,1293.9,65
54,6310,25.24,1319.1,66
55,8651,34.604,1353.7,68
56,3553,14.212,1367.9,68
57,7990,31.96,1399.9,70
58,2607,10.428,1410.3,71
59,8777,35.108,1445.4,72
60,4029,16.116,1461.5,73
61,9386,37.544,1499.1,75
62,5560,22.24,1521.3,76
63,8326,33.304,1554.6,78
64,19,0.076,1554.7,78
65,8282,33.128,1587.8,79
66,7474,29.896,1617.7,81
67,8702,34.808,1652.5,83
68,1858,7.432,1660,83
69,7800,31.2,1691.2,85
70,3969,15.876,1707,85
71,2602,10.408,1717.4,86
72,0,0,1717.4,86
73,8852,35.408,1752.9,88
74,3574,14.296,1767.1,88
75,8373,33.492,1800.6,90
76,4706,18.824,1819.5,91
77,9425,37.7,1857.2,93
78,2738,10.952,1868.1,93
79,8481,33.924,1902,95
80,2212,8.848,1910.9,96
81,7696,30.784,1941.7,97
82,6376,25.504,1967.2,98
83,7706,30.824,1998,100
84,2539,10.156,2008.2,100
85,8824,35.296,2043.5,102
86,2469,9.876,2053.3,103
87,9599,38.396,2091.7,105
88,3284,13.136,2104.9,105
89,8582,34.328,2139.2,107
90,5726,22.904,2162.1,108
91,8630,34.52,2196.6,110
92,2115,8.46,2205.1,110
93,8755,35.02,2240.1,112
94,2893,11.572,2251.7,113
95,0,0,2251.7,113
96,0,0,2251.7,113
97,0,0,2251.7,113
98,0,0,2251.7,113
99,0,0,2251.7,113
100,0,0,2251.7,113
101,8694,34.776,2286.4,114
102,2957,11.828,2298.3,115
103,9417,37.668,2335.9,117
104,3043,12.172,2348.1,117
105,8448,33.792,2381.9,119
106,7581,30.324,2412.2,121
107,7541,30.164,2442.4,122
108,12725,50.9,2493.3,125
109,2866,11.464,2504.8,125
110,0,0,2504.8,125
111,10417,41.668,2546.4,127
112,3908,15.632,2562.1,128
113,8989,35.956,2598,130
114,4397,17.588,2615.6,131
115,8147,32.588,2648.2,132
116,519,2.076,2650.3,133
117,9320,37.28,2687.5,134
118,6076,24.304,2711.8,136
119,9200,36.8,2748.6,137
120,4627,18.508,2767.2,138
121,9431,37.724,2804.9,140
122,12,0.048,2804.9,140
123,8394,33.576,2838.5,142
124,6970,27.88,2866.4,143
125,8045,32.18,2898.6,145
126,2827,11.308,2909.9,145
127,9287,37.148,2947,147
128,3515,14.06,2961.1,148
129,8884,35.536,2996.6,150
130,3787,15.148,3011.8,151
131,8402,33.608,3045.4,152
132,11607,46.428,3091.8,155
133,8588,34.352,3126.1,156
134,2590,10.36,3136.5,157
135,10031,40.124,3176.6,159
136,6834,27.336,3204,160
137,9515,38.06,3242,162
138,602,2.408,3244.4,162
139,8444,33.776,3278.2,164
140,6647,26.588,3304.8,165
141,7020,28.08,3332.9,167
142,1,0.004,3332.9,167
143,8401,33.604,3366.5,168
144,8561,34.244,3400.7,170
145,7917,31.668,3432.4,172
146,2641,10.564,3443,172
147,7121,28.484,3471.4,174
148,6471,25.884,3497.3,175
149,10019,40.076,3537.4,177
150,8126,32.504,3569.9,178
151,6758,27.032,3596.9,180
152,2,0.008,3597,180
153,8789,35.156,3632.1,182
154,3872,15.488,3647.6,182
155,7735,30.94,3678.5,184
156,4727,18.908,3697.4,185
157,8179,32.716,3730.2,187
158,5293,21.172,3751.3,188
159,7616,30.464,3781.8,189
160,50,0.2,3782,189
161,7951,31.804,3813.8,191
162,6920,27.68,3841.5,192
163,8538,34.152,3875.6,194
164,3207,12.828,3888.5,194
165,8187,32.748,3921.2,196
166,3738,14.952,3936.2,197
167,8654,34.616,3970.8,199
168,2929,11.716,3982.5,199
169,4375,17.5,4000,200
170,2,0.008,4000,200
171,0,0,4000,200
172,0,0,4000,200
173,0,0,4000,200
174,0,0,4000,200
175,0,0,4000,200
176,0,0,4000,200
177,0,0,4000,200
178,0,0,4000,200
179,0,0,4000,200
180,0,0,4000,200
181,0,0,4000,200
182,0,0,4000,200
183,0,0,4000,200
184,0,0,4000,200
185,0,0,4000,200
186,0,0,4000,200
187,0,0,4000,200
188,0,0,4000,200
189,0,0,4000,200
190,0,0,4000,200
191,0,0,4000,200
192,0,0,4000,200
193,0,0,4000,200
194,0,0,4000,200
195,0,0,4000,200
196,0,0,4000,200
197,0,0,4000,200
198,0,0,4000,200
199,0,0,4000,200
200,0,0,4000,200
